,date,link,home,away,away_ML,home_ML,away_open,home_open
2145,20170213,/betting-odds/nba-basketball/3068439/odds/,Phoenix,New Orleans,+105,-125,+2½,-2½
2146,20170213,/betting-odds/nba-basketball/3068441/odds/,Denver,Golden State,-1200,+775,-11½,+11½
2147,20170213,/betting-odds/nba-basketball/3068443/odds/,Utah,L.A. Clippers,+400,-500,+7,-7
2148,20170213,/betting-odds/nba-basketball/3068445/odds/,Portland,Atlanta,-130,+110,+2,-2
2149,20170214,/betting-odds/nba-basketball/3068446/odds/,Chicago,Toronto,-500,+400,-7,+7
2150,20170214,/betting-odds/nba-basketball/3068448/odds/,Minnesota,Cleveland,+105,-125,-3½,+3½
2151,20170214,/betting-odds/nba-basketball/3068450/odds/,L.A. Lakers,Sacramento,+115,-135,+1½,-1½
2152,20170215,/betting-odds/nba-basketball/3068454/odds/,Cleveland,Indiana,+160,-185,+6,-6
2153,20170215,/betting-odds/nba-basketball/3068452/odds/,Orlando,San Antonio,-120,+100,-10½,+10½
2154,20170215,/betting-odds/nba-basketball/3068459/odds/,Detroit,Dallas,-280,+240,+5,-5
2155,20170215,/betting-odds/nba-basketball/3068462/odds/,Brooklyn,Milwaukee,-210,+175,-5½,+5½
2156,20170215,/betting-odds/nba-basketball/3068456/odds/,Boston,Philadelphia,+315,-380,+9½,-9½
2157,20170215,/betting-odds/nba-basketball/3068457/odds/,Toronto,Charlotte,+150,-170,+6½,-6½
2158,20170215,/betting-odds/nba-basketball/3068465/odds/,Houston,Miami,-,-,+9½,-9½
2159,20170215,/betting-odds/nba-basketball/3068463/odds/,Memphis,New Orleans,+360,-450,+8,-8
2160,20170215,/betting-odds/nba-basketball/3068471/odds/,Denver,Minnesota,+240,-280,+5½,-5½
2161,20170215,/betting-odds/nba-basketball/3068469/odds/,Phoenix,L.A. Lakers,-200,+170,+4,-4
2162,20170215,/betting-odds/nba-basketball/3068468/odds/,Utah,Portland,+210,-250,+8½,-8½
2163,20170215,/betting-odds/nba-basketball/3068474/odds/,Oklahoma City,New York,+190,-230,+7,-7
2164,20170215,/betting-odds/nba-basketball/3068476/odds/,L.A. Clippers,Atlanta,-185,+160,+2½,-2½
2165,20170215,/betting-odds/nba-basketball/3068478/odds/,Golden State,Sacramento,+800,-1250,+16½,-16½
2166,20170216,/betting-odds/nba-basketball/3068480/odds/,Indiana,Washington,+130,-150,-1½,+1½
2167,20170216,/betting-odds/nba-basketball/3068482/odds/,Chicago,Boston,+130,-150,PK,PK
2168,20170223,/betting-odds/nba-basketball/3068484/odds/,Orlando,Portland,-260,+220,-2½,+2½
2169,20170223,/betting-odds/nba-basketball/3068486/odds/,Detroit,Charlotte,-,-,+4½,-4½
2170,20170223,/betting-odds/nba-basketball/3068488/odds/,New Orleans,Houston,+160,-185,-3,+3
2171,20170223,/betting-odds/nba-basketball/3068490/odds/,Cleveland,New York,+120,-140,+10,-10
2172,20170223,/betting-odds/nba-basketball/3068492/odds/,Sacramento,Denver,-700,+500,-5½,+5½
2173,20170223,/betting-odds/nba-basketball/3068494/odds/,Golden State,L.A. Clippers,-,-,+11½,-11½
2174,20170224,/betting-odds/nba-basketball/3068498/odds/,Indiana,Memphis,-185,+160,-1,+1
2175,20170224,/betting-odds/nba-basketball/3068496/odds/,Philadelphia,Washington,-650,+475,-8,+8
2176,20170224,/betting-odds/nba-basketball/3068500/odds/,Toronto,Boston,+185,-225,+3,-3
2177,20170224,/betting-odds/nba-basketball/3068502/odds/,Atlanta,Miami,+260,-320,+3½,-3½
2178,20170224,/betting-odds/nba-basketball/3068510/odds/,Milwaukee,Utah,+130,-150,-3,+3
2179,20170224,/betting-odds/nba-basketball/3068508/odds/,Oklahoma City,L.A. Lakers,+170,-200,+10,-10
2180,20170224,/betting-odds/nba-basketball/3068506/odds/,Chicago,Phoenix,+185,-225,+6½,-6½
2181,20170224,/betting-odds/nba-basketball/3068504/odds/,Minnesota,Dallas,-135,+115,+3½,-3½
2182,20170224,/betting-odds/nba-basketball/3068512/odds/,Denver,Brooklyn,+140,-160,+10,-10
2183,20170224,/betting-odds/nba-basketball/3068514/odds/,L.A. Clippers,San Antonio,-,-,-4,+4
2184,20170225,/betting-odds/nba-basketball/3068516/odds/,Sacramento,Charlotte,+125,-145,-2½,+2½
2185,20170225,/betting-odds/nba-basketball/3068517/odds/,Orlando,Atlanta,-250,+210,+4½,-4½
2186,20170225,/betting-odds/nba-basketball/3068519/odds/,New York,Philadelphia,+110,-130,+5½,-5½
2187,20170225,/betting-odds/nba-basketball/3068523/odds/,Miami,Indiana,+170,-200,+4½,-4½
2188,20170225,/betting-odds/nba-basketball/3068526/odds/,Dallas,New Orleans,-130,+110,PK,PK
2189,20170225,/betting-odds/nba-basketball/3068524/odds/,Cleveland,Chicago,+180,-220,+11,-11
2190,20170225,/betting-odds/nba-basketball/3068528/odds/,Houston,Minnesota,+240,-280,+11,-11
2191,20170225,/betting-odds/nba-basketball/3068530/odds/,Golden State,Brooklyn,+500,-700,+22,-22
2192,20170226,/betting-odds/nba-basketball/3068534/odds/,L.A. Lakers,San Antonio,-135,+115,-11,+11
2193,20170226,/betting-odds/nba-basketball/3068532/odds/,Milwaukee,Phoenix,+270,-330,+6½,-6½
2194,20170226,/betting-odds/nba-basketball/3068537/odds/,Washington,Utah,+175,-210,+2½,-2½
2195,20170226,/betting-odds/nba-basketball/3068535/odds/,Denver,Memphis,+110,-130,+1½,-1½
2196,20170226,/betting-odds/nba-basketball/3068540/odds/,Toronto,Portland,+165,-190,+4½,-4½
2197,20170226,/betting-odds/nba-basketball/3068543/odds/,Detroit,Boston,-105,-115,-1½,+1½
2198,20170226,/betting-odds/nba-basketball/3068545/odds/,Oklahoma City,New Orleans,+190,-230,+6,-6
2199,20170226,/betting-odds/nba-basketball/3068547/odds/,L.A. Clippers,Charlotte,+190,-230,+9½,-9½
2200,20170227,/betting-odds/nba-basketball/3068553/odds/,New York,Toronto,-360,+300,-2,+2
2201,20170227,/betting-odds/nba-basketball/3068551/odds/,Cleveland,Milwaukee,+290,-350,+8,-8
2202,20170227,/betting-odds/nba-basketball/3068549/odds/,Philadelphia,Golden State,-600,+450,-14,+14
2203,20170227,/betting-odds/nba-basketball/3068555/odds/,Boston,Atlanta,+190,-230,+4,-4
2204,20170227,/betting-odds/nba-basketball/3068558/odds/,Dallas,Miami,+105,-125,-1,+1
2205,20170227,/betting-odds/nba-basketball/3068557/odds/,Houston,Indiana,+325,-400,+10,-10
2206,20170227,/betting-odds/nba-basketball/3068560/odds/,Sacramento,Minnesota,+145,-165,-5,+5
2207,20170228,/betting-odds/nba-basketball/3068562/odds/,Washington,Golden State,-390,+320,-6½,+6½
2208,20170228,/betting-odds/nba-basketball/3068564/odds/,Detroit,Portland,+165,-190,+5,-5
2209,20170228,/betting-odds/nba-basketball/3068568/odds/,Chicago,Denver,+110,-130,+3½,-3½
2210,20170228,/betting-odds/nba-basketball/3068566/odds/,Memphis,Phoenix,+260,-320,+10,-10
2211,20170228,/betting-odds/nba-basketball/3068571/odds/,Oklahoma City,Utah,-225,+185,PK,PK
2212,20170228,/betting-odds/nba-basketball/3068573/odds/,L.A. Lakers,Charlotte,-165,+145,-3½,+3½
2213,20170301,/betting-odds/nba-basketball/3068575/odds/,Orlando,New York,+175,-210,+1½,-1½
2214,20170301,/betting-odds/nba-basketball/3068581/odds/,Toronto,Washington,+325,-400,+4,-4
2215,20170301,/betting-odds/nba-basketball/3068577/odds/,Miami,Philadelphia,-115,-105,+8½,-8½
2216,20170301,/betting-odds/nba-basketball/3068579/odds/,Atlanta,Dallas,-120,+100,+5½,-5½
2217,20170301,/betting-odds/nba-basketball/3068583/odds/,Boston,Cleveland,+100,-120,-1,+1
2218,20170301,/betting-odds/nba-basketball/3068587/odds/,Milwaukee,Denver,+360,-450,+3,-3
2219,20170301,/betting-odds/nba-basketball/3068585/odds/,New Orleans,Detroit,-105,-115,+1½,-1½
2220,20170301,/betting-odds/nba-basketball/3068588/odds/,San Antonio,Indiana,+360,-450,+10½,-10½
2221,20170301,/betting-odds/nba-basketball/3068590/odds/,Utah,Minnesota,+415,-525,+6½,-6½
2222,20170301,/betting-odds/nba-basketball/3068594/odds/,L.A. Clippers,Houston,+260,-320,+1½,-1½
2223,20170301,/betting-odds/nba-basketball/3068592/odds/,Sacramento,Brooklyn,+120,-140,+3,-3
2224,20170302,/betting-odds/nba-basketball/3068596/odds/,Chicago,Golden State,-230,+190,-7,+7
2225,20170302,/betting-odds/nba-basketball/3068598/odds/,Phoenix,Charlotte,-185,+160,-3,+3
2226,20170302,/betting-odds/nba-basketball/3068600/odds/,Portland,Oklahoma City,+105,-125,+1½,-1½
2227,20170303,/betting-odds/nba-basketball/3068606/odds/,Washington,Toronto,+250,-300,+4½,-4½
2228,20170303,/betting-odds/nba-basketball/3068602/odds/,Philadelphia,New York,-220,+180,-2,+2
2229,20170303,/betting-odds/nba-basketball/3068604/odds/,Orlando,Miami,-290,+245,-4,+4
2230,20170303,/betting-odds/nba-basketball/3068607/odds/,Atlanta,Cleveland,+180,-220,-3,+3
2231,20170303,/betting-odds/nba-basketball/3068609/odds/,Milwaukee,L.A. Clippers,-485,+385,-4½,+4½
2232,20170303,/betting-odds/nba-basketball/3068611/odds/,Dallas,Memphis,-135,+115,-3,+3
2233,20170303,/betting-odds/nba-basketball/3068613/odds/,Utah,Brooklyn,+210,-250,+13½,-13½
2234,20170303,/betting-odds/nba-basketball/3068614/odds/,Phoenix,Oklahoma City,-260,+220,-4½,+4½
2235,20170303,/betting-odds/nba-basketball/3068617/odds/,New Orleans,San Antonio,-220,+180,-6,+6
2236,20170303,/betting-odds/nba-basketball/3068619/odds/,L.A. Lakers,Boston,+150,-170,-7½,+7½
2237,20170304,/betting-odds/nba-basketball/3068620/odds/,Philadelphia,Detroit,+125,-145,-4½,+4½
2238,20170304,/betting-odds/nba-basketball/3068622/odds/,Miami,Cleveland,+100,-120,-1½,+1½
2239,20170304,/betting-odds/nba-basketball/3068624/odds/,Milwaukee,Toronto,-190,+165,-2,+2
2240,20170304,/betting-odds/nba-basketball/3068626/odds/,Chicago,L.A. Clippers,-235,+195,-1½,+1½
2241,20170304,/betting-odds/nba-basketball/3068628/odds/,San Antonio,Minnesota,+380,-475,+8,-8
2242,20170304,/betting-odds/nba-basketball/3068632/odds/,Houston,Memphis,+190,-230,+8,-8
2243,20170304,/betting-odds/nba-basketball/3068630/odds/,Denver,Charlotte,+290,-350,+5,-5
2244,20170304,/betting-odds/nba-basketball/3068633/odds/,Portland,Brooklyn,+315,-380,+11½,-11½
2245,20170305,/betting-odds/nba-basketball/3068635/odds/,Atlanta,Indiana,+130,-150,+3,-3
2246,20170305,/betting-odds/nba-basketball/3068637/odds/,New York,Golden State,-550,+425,-10,+10
2247,20170305,/betting-odds/nba-basketball/3068639/odds/,Washington,Orlando,+600,-900,+10½,-10½
2248,20170305,/betting-odds/nba-basketball/3068642/odds/,Phoenix,Boston,-240,+200,-6,+6
2249,20170305,/betting-odds/nba-basketball/3068644/odds/,Sacramento,Utah,-535,+420,-9½,+9½
2250,20170305,/betting-odds/nba-basketball/3068647/odds/,Dallas,Oklahoma City,-185,+160,+1,-1
2251,20170305,/betting-odds/nba-basketball/3068648/odds/,L.A. Lakers,New Orleans,-300,+250,-6,+6
2252,20170306,/betting-odds/nba-basketball/3068654/odds/,Orlando,New York,+110,-130,+1½,-1½
2253,20170306,/betting-odds/nba-basketball/3068650/odds/,Cleveland,Miami,+550,-800,+8,-8
2254,20170306,/betting-odds/nba-basketball/3068652/odds/,Philadelphia,Milwaukee,+145,-165,-3,+3
2255,20170306,/betting-odds/nba-basketball/3068656/odds/,Detroit,Chicago,+245,-290,+4½,-4½
2256,20170306,/betting-odds/nba-basketball/3068658/odds/,Atlanta,Golden State,-275,+235,-6,+6
2257,20170306,/betting-odds/nba-basketball/3068662/odds/,Charlotte,Indiana,-220,+180,+3½,-3½
2258,20170306,/betting-odds/nba-basketball/3068660/odds/,Memphis,Brooklyn,+290,-350,+12,-12
2259,20170306,/betting-odds/nba-basketball/3068666/odds/,San Antonio,Houston,+175,-210,+4,-4
2260,20170306,/betting-odds/nba-basketball/3068668/odds/,Utah,New Orleans,-120,+100,+7½,-7½
2261,20170306,/betting-odds/nba-basketball/3068670/odds/,Denver,Sacramento,+220,-260,+13,-13
2262,20170306,/betting-odds/nba-basketball/3068671/odds/,L.A. Clippers,Boston,+250,-300,+6,-6
2263,20170306,/betting-odds/nba-basketball/3068664/odds/,Minnesota,Portland,-,-,+4½,-4½
2264,20170307,/betting-odds/nba-basketball/3068673/odds/,Oklahoma City,Portland,+135,-155,+6½,-6½
2265,20170307,/betting-odds/nba-basketball/3068675/odds/,Dallas,L.A. Lakers,-120,+100,+10,-10
2266,20170307,/betting-odds/nba-basketball/3068678/odds/,Phoenix,Washington,-135,+115,-3½,+3½
2267,20170308,/betting-odds/nba-basketball/3068679/odds/,Orlando,Chicago,+165,-190,-1½,+1½
2268,20170308,/betting-odds/nba-basketball/3068681/odds/,Miami,Charlotte,+160,-185,+4,-4
2269,20170308,/betting-odds/nba-basketball/3068683/odds/,Atlanta,Brooklyn,+425,-550,+9½,-9½
2270,20170308,/betting-odds/nba-basketball/3068687/odds/,Milwaukee,New York,+210,-250,+5,-5
2271,20170308,/betting-odds/nba-basketball/3068693/odds/,Minnesota,L.A. Clippers,-220,+180,-3,+3
2272,20170308,/betting-odds/nba-basketball/3068691/odds/,New Orleans,Toronto,+130,-150,+2,-2
2273,20170308,/betting-odds/nba-basketball/3068689/odds/,Indiana,Detroit,-120,+100,+3½,-3½
2274,20170308,/betting-odds/nba-basketball/3068685/odds/,Houston,Utah,+425,-550,+6,-6
2275,20170308,/betting-odds/nba-basketball/3068695/odds/,San Antonio,Sacramento,+525,-750,+15,-15
2276,20170308,/betting-odds/nba-basketball/3068697/odds/,Denver,Washington,+200,-240,+2,-2
2277,20170308,/betting-odds/nba-basketball/3068699/odds/,Golden State,Boston,+170,-200,+8,-8
2278,20170309,/betting-odds/nba-basketball/3068700/odds/,Detroit,Cleveland,-210,+175,-5,+5
2279,20170309,/betting-odds/nba-basketball/3068705/odds/,Oklahoma City,San Antonio,-220,+180,-3,+3
2280,20170309,/betting-odds/nba-basketball/3068703/odds/,Memphis,L.A. Clippers,+200,-240,+3,-3
2281,20170309,/betting-odds/nba-basketball/3068709/odds/,Portland,Philadelphia,+235,-275,+10,-10
2282,20170309,/betting-odds/nba-basketball/3068706/odds/,Phoenix,L.A. Lakers,+170,-200,+6½,-6½
2283,20170310,/betting-odds/nba-basketball/3068711/odds/,Charlotte,Orlando,-145,+125,+8,-8
2284,20170310,/betting-odds/nba-basketball/3068713/odds/,Minnesota,Golden State,-360,+300,-5,+5
2285,20170310,/betting-odds/nba-basketball/3068719/odds/,Chicago,Houston,-140,+120,-4½,+4½
2286,20170310,/betting-odds/nba-basketball/3068717/odds/,Atlanta,Toronto,+130,-150,+2,-2
2287,20170310,/betting-odds/nba-basketball/3068714/odds/,Milwaukee,Indiana,+135,-155,+2½,-2½
2288,20170310,/betting-odds/nba-basketball/3068721/odds/,Denver,Boston,-310,+255,-3,+3
2289,20170310,/betting-odds/nba-basketball/3068723/odds/,Dallas,Brooklyn,+315,-380,+11½,-11½
2290,20170310,/betting-odds/nba-basketball/3068725/odds/,Sacramento,Washington,-800,+550,-8,+8
2291,20170311,/betting-odds/nba-basketball/3068727/odds/,Oklahoma City,Utah,-150,+130,+2,-2
2292,20170311,/betting-odds/nba-basketball/3068729/odds/,L.A. Clippers,Philadelphia,+450,-600,+12½,-12½
2293,20170311,/betting-odds/nba-basketball/3068731/odds/,Detroit,New York,-130,+110,+6,-6
2294,20170311,/betting-odds/nba-basketball/3068733/odds/,Charlotte,New Orleans,+155,-175,+2½,-2½
2295,20170311,/betting-odds/nba-basketball/3068735/odds/,Orlando,Cleveland,-165,+145,-9,+9
2296,20170311,/betting-odds/nba-basketball/3068737/odds/,Miami,Toronto,-150,+130,+5,-5
2297,20170311,/betting-odds/nba-basketball/3068739/odds/,Milwaukee,Minnesota,+110,-130,+2,-2
2298,20170311,/betting-odds/nba-basketball/3068741/odds/,San Antonio,Golden State,+100,-120,+10,-10
2299,20170311,/betting-odds/nba-basketball/3068745/odds/,Dallas,Phoenix,+160,-185,+7,-7
2300,20170311,/betting-odds/nba-basketball/3068743/odds/,Memphis,Atlanta,+325,-400,+5,-5
2301,20170311,/betting-odds/nba-basketball/3068747/odds/,Portland,Washington,-230,+190,+2½,-2½
2302,20170311,/betting-odds/nba-basketball/3068749/odds/,Sacramento,Denver,-105,-115,-6,+6
2303,20170312,/betting-odds/nba-basketball/3068751/odds/,Boston,Chicago,-155,+135,+7½,-7½
2304,20170312,/betting-odds/nba-basketball/3068755/odds/,Indiana,Miami,+110,-130,+4,-4
2305,20170312,/betting-odds/nba-basketball/3068753/odds/,Brooklyn,New York,-330,+270,-1½,+1½
2306,20170312,/betting-odds/nba-basketball/3068759/odds/,Houston,Cleveland,+270,-330,+5,-5
2307,20170312,/betting-odds/nba-basketball/3068757/odds/,Phoenix,Portland,+190,-230,-2,+2
2308,20170312,/betting-odds/nba-basketball/3068761/odds/,L.A. Lakers,Philadelphia,+160,-185,+4,-4
2309,20170313,/betting-odds/nba-basketball/3068763/odds/,Charlotte,Chicago,+350,-440,+6½,-6½
2310,20170313,/betting-odds/nba-basketball/3068765/odds/,Toronto,Dallas,+130,-150,+4½,-4½
2311,20170313,/betting-odds/nba-basketball/3068769/odds/,San Antonio,Atlanta,+105,-125,+7,-7
2312,20170313,/betting-odds/nba-basketball/3068771/odds/,Memphis,Milwaukee,-135,+115,+4,-4
2313,20170313,/betting-odds/nba-basketball/3068767/odds/,Minnesota,Washington,-155,+135,+1,-1
2314,20170313,/betting-odds/nba-basketball/3068773/odds/,Utah,L.A. Clippers,+160,-185,+1,-1
2315,20170313,/betting-odds/nba-basketball/3068777/odds/,Denver,L.A. Lakers,+115,-135,+11½,-11½
2316,20170313,/betting-odds/nba-basketball/3068775/odds/,Sacramento,Orlando,-140,+120,PK,PK
2317,20170314,/betting-odds/nba-basketball/3068779/odds/,Cleveland,Detroit,-175,+155,+8,-8
2318,20170314,/betting-odds/nba-basketball/3068781/odds/,New York,Indiana,+125,-145,-3,+3
2319,20170314,/betting-odds/nba-basketball/3067575/odds/,Brooklyn,Oklahoma City,-270,+230,-6,+6
2320,20170314,/betting-odds/nba-basketball/3067576/odds/,New Orleans,Portland,-260,+220,+2½,-2½
2321,20170314,/betting-odds/nba-basketball/3067579/odds/,Golden State,Philadelphia,+600,-900,+17,-17
2322,20170315,/betting-odds/nba-basketball/3067584/odds/,Indiana,Charlotte,+140,-160,+1½,-1½
2323,20170315,/betting-odds/nba-basketball/3067581/odds/,Washington,Dallas,+120,-140,+7½,-7½
2324,20170315,/betting-odds/nba-basketball/3067591/odds/,Boston,Minnesota,+175,-210,+6,-6
2325,20170315,/betting-odds/nba-basketball/3067588/odds/,Miami,New Orleans,+160,-185,+6½,-6½
2326,20170315,/betting-odds/nba-basketball/3067585/odds/,Detroit,Utah,+210,-250,-3½,+3½
2327,20170315,/betting-odds/nba-basketball/3067600/odds/,Chicago,Memphis,-120,+100,-2,+2
2328,20170315,/betting-odds/nba-basketball/3067594/odds/,San Antonio,Portland,+350,-440,+11,-11
2329,20170315,/betting-odds/nba-basketball/3067597/odds/,Houston,L.A. Lakers,+250,-300,+17½,-17½
2330,20170315,/betting-odds/nba-basketball/3067603/odds/,Phoenix,Sacramento,+205,-245,+6,-6
2331,20170315,/betting-odds/nba-basketball/3067605/odds/,L.A. Clippers,Milwaukee,+225,-265,+8,-8
2332,20170316,/betting-odds/nba-basketball/3067610/odds/,Cleveland,Utah,+210,-250,+7,-7
2333,20170316,/betting-odds/nba-basketball/3067608/odds/,Toronto,Oklahoma City,+200,-240,+2½,-2½
2334,20170316,/betting-odds/nba-basketball/3067616/odds/,Atlanta,Memphis,+165,-190,+3½,-3½
2335,20170316,/betting-odds/nba-basketball/3067615/odds/,New York,Brooklyn,-103,-117,+3½,-3½
2336,20170316,/betting-odds/nba-basketball/3067620/odds/,Denver,L.A. Clippers,-125,+105,-1½,+1½
2337,20170316,/betting-odds/nba-basketball/3067622/odds/,Golden State,Orlando,+160,-185,+13½,-13½
2338,20170317,/betting-odds/nba-basketball/3067627/odds/,Philadelphia,Dallas,-250,+210,-4½,+4½
2339,20170317,/betting-odds/nba-basketball/3067624/odds/,Washington,Chicago,-140,+120,+7,-7
2340,20170317,/betting-odds/nba-basketball/3067630/odds/,Detroit,Toronto,+155,-175,+3½,-3½
2341,20170317,/betting-odds/nba-basketball/3067633/odds/,Brooklyn,Boston,-160,+140,-9,+9
2342,20170317,/betting-odds/nba-basketball/3067636/odds/,Miami,Minnesota,-185,+160,+4½,-4½
2343,20170317,/betting-odds/nba-basketball/3067637/odds/,New Orleans,Houston,-550,+425,-4½,+4½
2344,20170317,/betting-odds/nba-basketball/3067640/odds/,Phoenix,Orlando,+110,-130,+3,-3
2345,20170317,/betting-odds/nba-basketball/3067643/odds/,L.A. Lakers,Milwaukee,+110,-130,-7,+7
2346,20170318,/betting-odds/nba-basketball/3067646/odds/,Oklahoma City,Sacramento,+100,-120,+12½,-12½
2347,20170318,/betting-odds/nba-basketball/3067647/odds/,Atlanta,Portland,+240,-280,+3,-3
2348,20170318,/betting-odds/nba-basketball/3067652/odds/,Charlotte,Washington,+180,-220,+1½,-1½
2349,20170318,/betting-odds/nba-basketball/3067655/odds/,L.A. Clippers,Cleveland,+150,-170,+2,-2
2350,20170318,/betting-odds/nba-basketball/3067657/odds/,Chicago,Utah,-165,+145,-7,+7
2351,20170318,/betting-odds/nba-basketball/3067661/odds/,Memphis,San Antonio,-155,+135,-3½,+3½
2352,20170318,/betting-odds/nba-basketball/3067665/odds/,Denver,Houston,-175,+155,-2,+2
2353,20170318,/betting-odds/nba-basketball/3067667/odds/,Golden State,Milwaukee,-105,-115,+11½,-11½
2354,20170319,/betting-odds/nba-basketball/3067670/odds/,Brooklyn,Dallas,+120,-140,-4½,+4½
2355,20170319,/betting-odds/nba-basketball/3067673/odds/,Philadelphia,Boston,-135,+115,-5,+5
2356,20170319,/betting-odds/nba-basketball/3067675/odds/,Detroit,Phoenix,+415,-525,+10,-10
2357,20170319,/betting-odds/nba-basketball/3067678/odds/,Miami,Portland,+170,-200,+7,-7
2358,20170319,/betting-odds/nba-basketball/3067684/odds/,Toronto,Indiana,-210,+175,+3½,-3½
2359,20170319,/betting-odds/nba-basketball/3067681/odds/,New Orleans,Minnesota,+165,-190,+3,-3
2360,20170319,/betting-odds/nba-basketball/3067686/odds/,San Antonio,Sacramento,+290,-350,+13½,-13½
2361,20170319,/betting-odds/nba-basketball/3067688/odds/,L.A. Lakers,Cleveland,-950,+625,-11,+11
